id,lat,lon,CH4
2819,70.13310917,-143.6639142,1.6
2820,70.13310917,-143.6639142,1.4
2821,70.13310917,-143.6639142,2
2822,70.13312833,-143.6639133,2.8
2823,70.13312833,-143.6639133,2.2
2824,70.13312833,-143.6639133,1.8
2825,70.13312833,-143.6639133,1.4
2826,70.13312833,-143.6639133,1.8
2827,70.13312833,-143.6639133,2.2
2828,70.13314833,-143.6639117,3.2
2829,70.13314833,-143.6639117,3.8
2830,70.13314833,-143.6639117,3.2
2831,70.13314833,-143.6639117,2
2832,70.13316833,-143.66391,1.2
2833,70.13316833,-143.66391,2
2834,70.13316833,-143.66391,2.6
2835,70.13316833,-143.66391,2.6
2836,70.13316833,-143.66391,2
2837,70.13316833,-143.66391,1.8
2838,70.13319,-143.6639067,2.2
2839,70.13319,-143.6639067,2.6
2840,70.13319,-143.6639067,2.8
2841,70.13319,-143.6639067,3
2842,70.13321167,-143.6639033,3.2
2843,70.13321167,-143.6639033,3.2
2844,70.13321167,-143.6639033,3.2
2845,70.13321167,-143.6639033,3.2
2846,70.13321167,-143.6639033,3.6
2847,70.13321167,-143.6639033,3.6
2848,70.13323333,-143.6639,3.6
2849,70.13323333,-143.6639,2.8
2850,70.13323333,-143.6639,2.8
2851,70.13323333,-143.6639,3
2852,70.133255,-143.6638967,3.4
2853,70.133255,-143.6638967,3.2
2854,70.133255,-143.6638967,2.8
2855,70.133255,-143.6638967,3
2856,70.133255,-143.6638967,2.8
2857,70.133255,-143.6638967,3
2858,70.1332775,-143.663895,3
2859,70.1332775,-143.663895,3
2860,70.1332775,-143.663895,3.4
2861,70.1332775,-143.663895,3.8
2862,70.1333,-143.6638933,3.8
2863,70.1333,-143.6638933,2.8
2864,70.1333,-143.6638933,1.4
2865,70.1333,-143.6638933,1.2
2866,70.1333,-143.6638933,1.4
2867,70.1333,-143.6638933,1.2
2868,70.13332083,-143.6638975,0.6
2869,70.13332083,-143.6638975,1
2870,70.13332083,-143.6638975,1.2
2871,70.13332083,-143.6638975,1
2872,70.13334167,-143.6639017,1
2873,70.13334167,-143.6639017,1
2874,70.13334167,-143.6639017,1.8
2875,70.13334167,-143.6639017,1.6
2876,70.13334167,-143.6639017,1.6
2877,70.13334167,-143.6639017,2
2878,70.13335417,-143.6639108,1.8
2879,70.13335417,-143.6639108,1.8
2880,70.13335417,-143.6639108,1.4
2881,70.13335417,-143.6639108,2
2882,70.13336667,-143.66392,2.2
2883,70.13336667,-143.66392,2.4
2884,70.13336667,-143.66392,2.4
2885,70.13336667,-143.66392,3.6
2886,70.13336667,-143.66392,4
2887,70.13336667,-143.66392,3.8
2888,70.13336667,-143.6639683,2.6
2889,70.13336667,-143.6639683,2.2
2890,70.13336667,-143.6639683,1.8
2891,70.13336667,-143.6639683,1.4
2892,70.13336667,-143.6640167,0.8
2893,70.13336667,-143.6640167,1.4
2894,70.13336667,-143.6640167,1.8
2895,70.13336667,-143.6640167,1
2896,70.13336667,-143.6640167,0.8
2897,70.13336667,-143.6640167,1.2
2898,70.13337417,-143.6640483,2.2
2899,70.13337417,-143.6640483,1.6
2900,70.13337417,-143.6640483,1
2901,70.13337417,-143.6640483,0.6
2902,70.13338167,-143.66408,2
2903,70.13338167,-143.66408,2.2
2904,70.13338167,-143.66408,2.4
2905,70.13338167,-143.66408,0.6
2906,70.13338167,-143.66408,0.2
2907,70.13338167,-143.66408,0.8
2908,70.133385,-143.6641075,0.2
2909,70.133385,-143.6641075,0.4
2910,70.133385,-143.6641075,1.6
2911,70.133385,-143.6641075,1.8
2912,70.13338833,-143.664135,0.6
2913,70.13338833,-143.664135,1.2
2914,70.13338833,-143.664135,2
2915,70.13338833,-143.664135,3.6
2916,70.13338833,-143.664135,3.6
2917,70.13338833,-143.664135,3.4
2918,70.13337917,-143.6641408,2.8
2919,70.13337917,-143.6641408,2.4
2920,70.13337917,-143.6641408,2.4
2921,70.13337917,-143.6641408,2.4
2922,70.13337,-143.6641467,2.6
2923,70.13337,-143.6641467,2.2
2924,70.13337,-143.6641467,1.6
2925,70.13337,-143.6641467,1.2
2926,70.13337,-143.6641467,2
2927,70.13337,-143.6641467,2.8
2928,70.13335667,-143.6641617,2.4
2929,70.13335667,-143.6641617,1.2
2930,70.13335667,-143.6641617,1.2
2931,70.13335667,-143.6641617,1.2
2932,70.13334333,-143.6641767,2.6
2933,70.13334333,-143.6641767,2.2
2934,70.13334333,-143.6641767,2.8
2935,70.13334333,-143.6641767,3
2936,70.13334333,-143.6641767,3.2
2937,70.13334333,-143.6641767,3.4
2938,70.1333275,-143.6641817,2
2939,70.1333275,-143.6641817,2.4
2940,70.1333275,-143.6641817,2
2941,70.1333275,-143.6641817,2.8
2942,70.13331167,-143.6641867,2
2943,70.13331167,-143.6641867,1.6
2944,70.13331167,-143.6641867,1.4
2945,70.13331167,-143.6641867,1.8
2946,70.13331167,-143.6641867,1.2
2947,70.13331167,-143.6641867,1
2948,70.13329,-143.6641867,0.6
2949,70.13329,-143.6641867,0.6
2950,70.13329,-143.6641867,1
2951,70.13329,-143.6641867,1.8
2952,70.13326833,-143.6641867,2.8
2953,70.13326833,-143.6641867,2.6
2954,70.13326833,-143.6641867,2.4
2955,70.13326833,-143.6641867,1
2956,70.13326833,-143.6641867,0.6
2957,70.13326833,-143.6641867,0.6
2958,70.13324667,-143.6641933,1.2
2959,70.13324667,-143.6641933,2.2
2960,70.13324667,-143.6641933,2.6
2961,70.13324667,-143.6641933,2.2
2962,70.133225,-143.6642,1.8
2963,70.133225,-143.6642,1.8
2964,70.133225,-143.6642,2.2
2965,70.133225,-143.6642,3
2966,70.133225,-143.6642,2.8
2967,70.133225,-143.6642,2
2968,70.13320167,-143.6642042,1.4
2969,70.13320167,-143.6642042,0.8
2970,70.13320167,-143.6642042,2.2
2971,70.13320167,-143.6642042,2.4
2972,70.13317833,-143.6642083,3
2973,70.133155,-143.6642192,1.8
2974,70.133155,-143.6642192,1.2
2975,70.133155,-143.6642192,0.8
2976,70.133155,-143.6642192,1.2
2977,70.13313167,-143.66423,1.4
2978,70.13313167,-143.66423,1.2
2979,70.13313167,-143.66423,2.2
2980,70.13313167,-143.66423,3
2981,70.13313167,-143.66423,4.6
2982,70.13313167,-143.66423,4.4
2983,70.13311,-143.6642317,4.6
2984,70.13311,-143.6642317,3.6
2985,70.13311,-143.6642317,2.4
2986,70.13311,-143.6642317,1.6
2987,70.13308833,-143.6642333,1.2
2988,70.13308833,-143.6642333,1.2
2989,70.13308833,-143.6642333,1
2990,70.13308833,-143.6642333,1.6
2991,70.13308833,-143.6642333,2.4
2992,70.13308833,-143.6642333,2.8
2993,70.13306917,-143.6642017,2.4
2994,70.13306917,-143.6642017,1.8
2995,70.13306917,-143.6642017,1.6
2996,70.13306917,-143.6642017,2.6
2997,70.13305,-143.66417,3.8
2998,70.13305,-143.66417,3.6
2999,70.13305,-143.66417,2.6
3000,70.13305,-143.66417,3
3001,70.13305,-143.66417,3
3002,70.13305,-143.66417,3.4
3003,70.13303,-143.66416,3
3004,70.13303,-143.66416,2.2
3005,70.13303,-143.66416,1.6
3006,70.13303,-143.66416,1.8
3007,70.13301,-143.66415,2.6
3008,70.13301,-143.66415,2.6
3009,70.13301,-143.66415,2.4
3010,70.13301,-143.66415,2.4
3011,70.13301,-143.66415,2
3012,70.13301,-143.66415,1.6
3013,70.13298833,-143.6641475,1
3014,70.13298833,-143.6641475,2
3015,70.13298833,-143.6641475,2.2
3016,70.13298833,-143.6641475,2.4
3017,70.13296667,-143.664145,2
3018,70.13296667,-143.664145,1.8
3019,70.13296667,-143.664145,1.8
3020,70.13296667,-143.664145,2.2
3021,70.13296667,-143.664145,2.8
3022,70.13296667,-143.664145,2.6
3023,70.13294333,-143.6641508,1.6
3024,70.13294333,-143.6641508,1.2
3025,70.13294333,-143.6641508,1.6
3026,70.13294333,-143.6641508,2.4
3027,70.13292,-143.6641567,2.8
3028,70.13292,-143.6641567,3.4
3029,70.13292,-143.6641567,4
3030,70.13292,-143.6641567,3.4
3031,70.13292,-143.6641567,2.6
3032,70.13292,-143.6641567,2.4
3033,70.1328975,-143.6641617,2.4
3034,70.1328975,-143.6641617,2.4
3035,70.1328975,-143.6641617,1.6
3036,70.1328975,-143.6641617,1.8
3037,70.132875,-143.6641667,2.2
3038,70.132875,-143.6641667,2.2
3039,70.132875,-143.6641667,1.8
3040,70.132875,-143.6641667,1.2
3041,70.132875,-143.6641667,1.4
3042,70.132875,-143.6641667,1.6
3043,70.1328525,-143.6641675,2
3044,70.1328525,-143.6641675,2.2
3045,70.1328525,-143.6641675,1.6
3046,70.1328525,-143.6641675,1.2
3047,70.13283,-143.6641683,1
3048,70.13283,-143.6641683,1.8
3049,70.13283,-143.6641683,3
3050,70.13283,-143.6641683,3
3051,70.13283,-143.6641683,2.4
3052,70.13283,-143.6641683,1.4
3053,70.1328075,-143.6641658,0.6
3054,70.1328075,-143.6641658,1
3055,70.1328075,-143.6641658,1.2
3056,70.1328075,-143.6641658,2.4
3057,70.132785,-143.6641633,2.6
3058,70.132785,-143.6641633,2.2
3059,70.132785,-143.6641633,1.4
3060,70.132785,-143.6641633,1.8
3061,70.132785,-143.6641633,2.6
3062,70.132785,-143.6641633,3
3063,70.13276333,-143.6641592,2.6
3064,70.13276333,-143.6641592,2.8
3065,70.13276333,-143.6641592,2.6
3066,70.13276333,-143.6641592,2.8
3067,70.13274167,-143.664155,2
3068,70.13274167,-143.664155,2.2
3069,70.13274167,-143.664155,2.4
3070,70.13274167,-143.664155,2.6
3071,70.13274167,-143.664155,3
3072,70.13274167,-143.664155,2.8
3073,70.13272167,-143.6641542,3
3074,70.13272167,-143.6641542,2.6
3075,70.13272167,-143.6641542,2
3076,70.13272167,-143.6641542,1.6
3077,70.13270167,-143.6641533,1.2
3078,70.13270167,-143.6641533,1.6
3079,70.13270167,-143.6641533,1.4
3080,70.13270167,-143.6641533,2
3081,70.13270167,-143.6641533,2
3082,70.13270167,-143.6641533,2.6
3083,70.1326825,-143.6641567,3.2
3084,70.1326825,-143.6641567,2.4
3085,70.1326825,-143.6641567,2.2
3086,70.1326825,-143.6641567,1.6
3087,70.13266333,-143.66416,2.6
3088,70.13266333,-143.66416,3
3089,70.13266333,-143.66416,3.2
3090,70.13266333,-143.66416,2.6
3091,70.13266333,-143.66416,1.8
3092,70.13266333,-143.66416,1
3093,70.13264167,-143.6641575,1.2
3094,70.13264167,-143.6641575,0.8
3095,70.13264167,-143.6641575,1.2
3096,70.13264167,-143.6641575,1.2
3097,70.13262,-143.664155,1.6
3098,70.13262,-143.664155,1.8
3099,70.13262,-143.664155,1.6
3100,70.13262,-143.664155,1.8
3101,70.13262,-143.664155,1.4
3102,70.13262,-143.664155,1.8
3103,70.13259833,-143.6641592,1.8
3104,70.13259833,-143.6641592,2.8
3105,70.13259833,-143.6641592,2.4
3106,70.13259833,-143.6641592,1.6
3107,70.13257667,-143.6641633,1
3108,70.13257667,-143.6641633,1.8
3109,70.13257667,-143.6641633,2.6
3110,70.13257667,-143.6641633,2.6
3111,70.13257667,-143.6641633,1.4
3112,70.13257667,-143.6641633,1
3113,70.13255667,-143.6641675,1
3114,70.13255667,-143.6641675,1.8
3115,70.13255667,-143.6641675,2.2
3116,70.13255667,-143.6641675,1.8
3117,70.13253667,-143.6641717,1.4
3118,70.13253667,-143.6641717,1.6
3119,70.13253667,-143.6641717,1.4
3120,70.13253667,-143.6641717,2
3121,70.13253667,-143.6641717,1.4
3122,70.13253667,-143.6641717,2
3123,70.13251417,-143.6641783,0.8
3124,70.13251417,-143.6641783,0.6
3125,70.13251417,-143.6641783,0.2
3126,70.13251417,-143.6641783,1.2
3127,70.13249167,-143.664185,1.6
3128,70.13249167,-143.664185,1.8
3129,70.13249167,-143.664185,1.4
3130,70.13249167,-143.664185,1
3131,70.13249167,-143.664185,0.8
3132,70.13249167,-143.664185,1
3133,70.132475,-143.6641892,1.4
3134,70.132475,-143.6641892,2
3135,70.132475,-143.6641892,2
3136,70.132475,-143.6641892,2
3137,70.13245833,-143.6641933,3
3138,70.13245833,-143.6641933,3
3139,70.13245833,-143.6641933,3
3140,70.13245833,-143.6641933,3.2
3141,70.13245833,-143.6641933,3.8
3142,70.13245833,-143.6641933,3.8
3143,70.13244167,-143.6642,2.4
3144,70.13244167,-143.6642,1.6
3145,70.13244167,-143.6642,2.2
3146,70.13244167,-143.6642,2.2
3147,70.132425,-143.6642067,2.8
3148,70.132425,-143.6642067,2.6
3149,70.132425,-143.6642067,2.8
3150,70.132425,-143.6642067,2.2
3151,70.132425,-143.6642067,1.2
3152,70.132425,-143.6642067,0.6
3153,70.13242,-143.6642508,0.4
3154,70.13242,-143.6642508,0.8
3155,70.13242,-143.6642508,1.2
3156,70.13242,-143.6642508,1.2
3157,70.132415,-143.664295,2
3158,70.132415,-143.664295,2.4
3159,70.132415,-143.664295,3.4
3160,70.132415,-143.664295,2.8
3161,70.132415,-143.664295,2.6
3162,70.132415,-143.664295,2.6
3163,70.13241417,-143.6643275,2.4
3164,70.13241417,-143.6643275,2.4
3165,70.13241417,-143.6643275,2.8
3166,70.13241417,-143.6643275,3.6
3167,70.13241333,-143.66436,3.6
3168,70.13241333,-143.66436,3
3169,70.13241333,-143.66436,2.6
3170,70.13241333,-143.66436,3
3171,70.13241333,-143.66436,3.8
3172,70.13241333,-143.66436,3.8
3173,70.13241917,-143.6643842,3.4
3174,70.13241917,-143.6643842,2.8
3175,70.13241917,-143.6643842,2.8
3176,70.13241917,-143.6643842,2.6
3177,70.132425,-143.6644083,3
3178,70.132425,-143.6644083,2.4
3179,70.132425,-143.6644083,2.2
3180,70.132425,-143.6644083,1.6
3181,70.132425,-143.6644083,2
3182,70.132425,-143.6644083,2.2
3183,70.13244417,-143.6644367,2.8
3184,70.13244417,-143.6644367,3
3185,70.13244417,-143.6644367,3.8
3186,70.13244417,-143.6644367,3.8
3187,70.13246333,-143.664465,3.8
3188,70.13246333,-143.664465,3.4
3189,70.13246333,-143.664465,2.2
3190,70.13246333,-143.664465,2
3191,70.13246333,-143.664465,2.4
3192,70.13246333,-143.664465,2.4
3193,70.13248,-143.6644792,2.2
3194,70.13248,-143.6644792,2
3195,70.13248,-143.6644792,2.8
3196,70.13248,-143.6644792,3.6
3197,70.13249667,-143.6644933,3.2
3198,70.13249667,-143.6644933,3
3199,70.13249667,-143.6644933,1.6
3200,70.13249667,-143.6644933,1.6
3201,70.13249667,-143.6644933,2
3202,70.13249667,-143.6644933,3
3203,70.13251417,-143.6645017,2.4
3204,70.13251417,-143.6645017,1.2
3205,70.13251417,-143.6645017,0.4
3206,70.13251417,-143.6645017,1.4
3207,70.13253167,-143.66451,0.8
3208,70.13253167,-143.66451,0
3209,70.13253167,-143.66451,1.6
3210,70.13253167,-143.66451,1.4
3211,70.13253167,-143.66451,1.6
3212,70.13253167,-143.66451,1.6
3213,70.13254917,-143.6645167,2.8
3214,70.13254917,-143.6645167,2.8
3215,70.13254917,-143.6645167,3
3216,70.13254917,-143.6645167,2.6
3217,70.13256667,-143.6645233,2.6
3218,70.13256667,-143.6645233,2.2
3219,70.13256667,-143.6645233,2
3220,70.13256667,-143.6645233,2.4
3221,70.13256667,-143.6645233,2.4
3222,70.13256667,-143.6645233,2.8
3223,70.13258583,-143.6645208,2.6
3224,70.13258583,-143.6645208,2.6
3225,70.13258583,-143.6645208,2.8
3226,70.13258583,-143.6645208,3
3227,70.132605,-143.6645183,2.6
3228,70.132605,-143.6645183,1.8
3229,70.132605,-143.6645183,1.4
3230,70.132605,-143.6645183,2.6
3231,70.132605,-143.6645183,2.8
3232,70.132605,-143.6645183,4
3233,70.13262667,-143.6645208,5
3234,70.13262667,-143.6645208,3
3235,70.13262667,-143.6645208,2.8
3236,70.13262667,-143.6645208,2.4
3237,70.13264833,-143.6645233,3
3238,70.13264833,-143.6645233,3.2
3239,70.13264833,-143.6645233,2.8
3240,70.13264833,-143.6645233,2.4
3241,70.13264833,-143.6645233,2.6
3242,70.13264833,-143.6645233,2.6
3243,70.13267167,-143.6645267,3.2
3244,70.13267167,-143.6645267,2.8
3245,70.13267167,-143.6645267,3.8
3246,70.13267167,-143.6645267,2.8
3247,70.132695,-143.66453,2.2
3248,70.132695,-143.66453,1.2
3249,70.132695,-143.66453,1.2
3250,70.132695,-143.66453,1.8
3251,70.132695,-143.66453,2.4
3252,70.132695,-143.66453,3.2
3253,70.13271667,-143.6645225,4
3254,70.13271667,-143.6645225,4
3255,70.13271667,-143.6645225,3.8
3256,70.13271667,-143.6645225,3.2
3257,70.13273833,-143.664515,2.4
3258,70.13273833,-143.664515,2.4
3259,70.13273833,-143.664515,2.4
3260,70.13273833,-143.664515,3
3261,70.13273833,-143.664515,2.6
3262,70.13273833,-143.664515,2.6
3263,70.13275917,-143.6645108,2.8
3264,70.13275917,-143.6645108,3
3265,70.13275917,-143.6645108,3
3266,70.13275917,-143.6645108,3.2
3267,70.13278,-143.6645067,3.8
3268,70.13278,-143.6645067,3.2
3269,70.13278,-143.6645067,2.4
3270,70.13278,-143.6645067,1.2
3271,70.13278,-143.6645067,1.2
3272,70.13278,-143.6645067,1.2
3273,70.1328025,-143.6645017,1.2
3274,70.1328025,-143.6645017,1.4
3275,70.1328025,-143.6645017,1.8
3276,70.1328025,-143.6645017,2
3277,70.132825,-143.6644967,3.4
3278,70.132825,-143.6644967,3.2
3279,70.132825,-143.6644967,4.2
3280,70.132825,-143.6644967,4.8
3281,70.132825,-143.6644967,6.2
3282,70.132825,-143.6644967,6.6
3283,70.13284833,-143.6644942,5.6
3284,70.13284833,-143.6644942,5.2
3285,70.13284833,-143.6644942,4.4
3286,70.13284833,-143.6644942,4.2
3287,70.13287167,-143.6644917,3.2
3288,70.13287167,-143.6644917,3
3289,70.13287167,-143.6644917,2
3290,70.13287167,-143.6644917,2
3291,70.13287167,-143.6644917,2
3292,70.13287167,-143.6644917,1.8
3293,70.13289333,-143.6644933,2.2
3294,70.13289333,-143.6644933,2.2
3295,70.13289333,-143.6644933,2.8
3296,70.13289333,-143.6644933,3
3297,70.132915,-143.664495,3.6
3298,70.132915,-143.664495,3.6
3299,70.132915,-143.664495,3.2
3300,70.132915,-143.664495,2.8
3301,70.132915,-143.664495,2.8
3302,70.132915,-143.664495,3.2
3303,70.132935,-143.664495,3.8
3304,70.132935,-143.664495,3.8
3305,70.132935,-143.664495,3.6
3306,70.132935,-143.664495,3.4
3307,70.132955,-143.664495,3.6
3308,70.132955,-143.664495,2.8
3309,70.132955,-143.664495,1.6
3310,70.132955,-143.664495,1
3311,70.132955,-143.664495,1.2
3312,70.132955,-143.664495,1
3313,70.13297917,-143.6645033,1.8
3314,70.13297917,-143.6645033,1.4
3315,70.13297917,-143.6645033,1.6
3316,70.13297917,-143.6645033,2.4
3317,70.13300333,-143.6645117,3
3318,70.13300333,-143.6645117,4.2
3319,70.13300333,-143.6645117,4.6
3320,70.13300333,-143.6645117,5.2
3321,70.13300333,-143.6645117,5.4
3322,70.13300333,-143.6645117,3.6
3323,70.13302417,-143.6645117,2.2
3324,70.13302417,-143.6645117,2.6
3325,70.13302417,-143.6645117,2.4
3326,70.13302417,-143.6645117,2.4
3327,70.133045,-143.6645117,3.2
3328,70.133045,-143.6645117,4.2
3329,70.133045,-143.6645117,5.4
3330,70.133045,-143.6645117,4.4
3331,70.133045,-143.6645117,4.2
3332,70.133045,-143.6645117,3.6
3333,70.133065,-143.6645083,2.8
3334,70.133065,-143.6645083,2.4
3335,70.133065,-143.6645083,2.6
3336,70.133065,-143.6645083,3.4
3337,70.133085,-143.664505,3.8
3338,70.133085,-143.664505,3.6
3339,70.133085,-143.664505,2.6
3340,70.133085,-143.664505,1.8
3341,70.133085,-143.664505,1.6
3342,70.133085,-143.664505,2.4
3343,70.13310833,-143.6645042,2.6
3344,70.13310833,-143.6645042,2.2
3345,70.13310833,-143.6645042,1.8
3346,70.13310833,-143.6645042,2.6
3347,70.13313167,-143.6645033,4
3348,70.13313167,-143.6645033,4.4
3349,70.13313167,-143.6645033,4.2
3350,70.13313167,-143.6645033,5.2
3351,70.13313167,-143.6645033,7.2
3352,70.13313167,-143.6645033,8.2
3353,70.13315417,-143.66449,8.4
3354,70.13315417,-143.66449,7.4
3355,70.13315417,-143.66449,6.4
3356,70.13315417,-143.66449,4.2
3357,70.13317667,-143.6644767,2.4
3358,70.13317667,-143.6644767,1.6
3359,70.13317667,-143.6644767,1.8
3360,70.13317667,-143.6644767,2.2
3361,70.13317667,-143.6644767,1.8
3362,70.13317667,-143.6644767,0.6
3363,70.13319833,-143.6644692,0.4
3364,70.13319833,-143.6644692,1.4
3365,70.13319833,-143.6644692,2.6
3366,70.13319833,-143.6644692,3
3367,70.13322,-143.6644617,3
3368,70.13322,-143.6644617,3.6
3369,70.13322,-143.6644617,3.4
3370,70.13322,-143.6644617,2.8
3371,70.13322,-143.6644617,3
3372,70.13322,-143.6644617,3.2
3373,70.13324,-143.6644558,4.6
3374,70.13324,-143.6644558,4.6
3375,70.13324,-143.6644558,4.6
3376,70.13324,-143.6644558,4.4
3377,70.13326,-143.66445,3.4
3378,70.13326,-143.66445,3.8
3379,70.13326,-143.66445,3.4
3380,70.13326,-143.66445,3.2
3381,70.13326,-143.66445,2.6
3382,70.13326,-143.66445,2.2
3383,70.13328167,-143.66445,1.8
3384,70.13328167,-143.66445,2
3385,70.13328167,-143.66445,3.2
3386,70.13328167,-143.66445,4.4
3387,70.13330333,-143.66445,4.6
3388,70.13330333,-143.66445,3.4
3389,70.13330333,-143.66445,3.6
3390,70.13330333,-143.66445,3
3391,70.13330333,-143.66445,3
3392,70.13330333,-143.66445,3.2
3393,70.13332333,-143.6644383,3.8
3394,70.13332333,-143.6644383,7.4
3395,70.13332333,-143.6644383,9.6
3396,70.13332333,-143.6644383,9.8
3397,70.13334333,-143.6644267,8.4
3398,70.13334333,-143.6644267,5.4
3399,70.13334333,-143.6644267,4.2
3400,70.13334333,-143.6644267,0.6
3401,70.13334333,-143.6644267,0.6
3402,70.13334333,-143.6644267,1.4
3403,70.13335833,-143.6644208,2.6
3404,70.13335833,-143.6644208,2.6
3405,70.13335833,-143.6644208,1
3406,70.13335833,-143.6644208,2.2
3407,70.13337333,-143.664415,3.6
3408,70.13337333,-143.664415,5
3409,70.13337333,-143.664415,4
3410,70.13337333,-143.664415,3.4
3411,70.13337333,-143.664415,2.6
3412,70.13337333,-143.664415,2.2
3413,70.1333825,-143.6644542,1.4
3414,70.1333825,-143.6644542,1.4
3415,70.1333825,-143.6644542,0.8
3416,70.1333825,-143.6644542,0.4
3417,70.13339167,-143.6644933,0.8
3418,70.13339167,-143.6644933,1.2
3419,70.13339167,-143.6644933,1.6
3420,70.13339167,-143.6644933,1.6
3421,70.13339167,-143.6644933,2
3422,70.13339167,-143.6644933,2.8
3423,70.1333975,-143.6645225,3.4
3424,70.1333975,-143.6645225,3.6
3425,70.1333975,-143.6645225,2.6
3426,70.1333975,-143.6645225,1.4
3427,70.13340333,-143.6645517,0.8
3428,70.13340333,-143.6645517,1.2
3429,70.13340333,-143.6645517,2
3430,70.13340333,-143.6645517,2
3431,70.13340333,-143.6645517,1.8
3432,70.13340333,-143.6645517,1.2
3433,70.13340583,-143.6645858,1.4
3434,70.13340583,-143.6645858,1.6
3435,70.13340583,-143.6645858,2
3436,70.13340583,-143.6645858,2.2
3437,70.13340833,-143.66462,1.8
3438,70.13340833,-143.66462,2.2
3439,70.13340833,-143.66462,2
3440,70.13340833,-143.66462,2.2
3441,70.13340833,-143.66462,2.6
3442,70.13340833,-143.66462,3
3443,70.13341,-143.664655,2.6
3444,70.13341,-143.664655,2
3445,70.13341,-143.664655,1.4
3446,70.13341,-143.664655,1
3447,70.13341167,-143.66469,1.2
3448,70.13341167,-143.66469,1.8
3449,70.13341167,-143.66469,2.2
3450,70.13341167,-143.66469,2.6
3451,70.13341167,-143.66469,2.6
3452,70.13341167,-143.66469,2.8
3453,70.13340583,-143.6647133,3
3454,70.13340583,-143.6647133,3.6
3455,70.13340583,-143.6647133,3.2
3456,70.13340583,-143.6647133,2.4
3457,70.1334,-143.6647367,1.8
3458,70.1334,-143.6647367,1.8
3459,70.1334,-143.6647367,1.6
3460,70.1334,-143.6647367,0.8
3461,70.1334,-143.6647367,1
3462,70.1334,-143.6647367,0.6
3463,70.13337667,-143.664735,1.6
3464,70.13337667,-143.664735,2.4
3465,70.13337667,-143.664735,2.8
3466,70.13337667,-143.664735,2
3467,70.13335333,-143.6647333,1.2
3468,70.13335333,-143.6647333,1.4
3469,70.13335333,-143.6647333,2.2
3470,70.13335333,-143.6647333,2.2
3471,70.13335333,-143.6647333,2
3472,70.13335333,-143.6647333,1.2
3473,70.1333275,-143.6647467,1.2
3474,70.1333275,-143.6647467,1.6
3475,70.1333275,-143.6647467,1.8
3476,70.1333275,-143.6647467,2.6
3477,70.13330167,-143.66476,2.4
3478,70.13330167,-143.66476,2.2
3479,70.13330167,-143.66476,0.6
3480,70.13330167,-143.66476,0.2
3481,70.13330167,-143.66476,0.4
3482,70.13330167,-143.66476,0.8
3483,70.1332775,-143.6647658,3
3484,70.1332775,-143.6647658,4.8
3485,70.1332775,-143.6647658,5.4
3486,70.1332775,-143.6647658,4
3487,70.13325333,-143.6647717,3.6
3488,70.13325333,-143.6647717,2.4
3489,70.13325333,-143.6647717,1.4
3490,70.13325333,-143.6647717,1
3491,70.13325333,-143.6647717,1
3492,70.13325333,-143.6647717,1.6
3493,70.1332275,-143.6647808,1.2
3494,70.1332275,-143.6647808,1.2
3495,70.1332275,-143.6647808,1
3496,70.1332275,-143.6647808,1
3497,70.13320167,-143.66479,1.2
3498,70.13320167,-143.66479,1
3499,70.13320167,-143.66479,1
3500,70.13320167,-143.66479,0.8
3501,70.13320167,-143.66479,1.2
3502,70.13320167,-143.66479,1.6
3503,70.13317833,-143.6647933,2.2
3504,70.13317833,-143.6647933,2.2
3505,70.13317833,-143.6647933,2.4
3506,70.13317833,-143.6647933,2
3507,70.133155,-143.6647967,1.6
3508,70.133155,-143.6647967,1
3509,70.133155,-143.6647967,0.8
3510,70.133155,-143.6647967,1.4
3511,70.133155,-143.6647967,1.8
3512,70.133155,-143.6647967,1.8
3513,70.1331375,-143.6648075,1.2
3514,70.1331375,-143.6648075,0.8
3515,70.1331375,-143.6648075,1.2
3516,70.1331375,-143.6648075,1.4
3517,70.13312,-143.6648183,1.6
3518,70.13312,-143.6648183,1
3519,70.13312,-143.6648183,1.2
3520,70.13312,-143.6648183,1
3521,70.13312,-143.6648183,1.2
3522,70.13312,-143.6648183,1
3523,70.13310583,-143.6648225,1.4
3524,70.13310583,-143.6648225,1.2
3525,70.13310583,-143.6648225,1.8
3526,70.13310583,-143.6648225,2
3527,70.13309167,-143.6648267,2.4
3528,70.13309167,-143.6648267,2.4
3529,70.13309167,-143.6648267,2.4
3530,70.13309167,-143.6648267,2.4
3531,70.13309167,-143.6648267,2.2
3532,70.13309167,-143.6648267,1.8
3533,70.13307583,-143.6648283,1
3534,70.13307583,-143.6648283,0.6
3535,70.13307583,-143.6648283,0.6
3536,70.13307583,-143.6648283,0.8
3537,70.13306,-143.66483,1.2
3538,70.13306,-143.66483,1.6
3539,70.13306,-143.66483,1.8
3540,70.13306,-143.66483,2.4
3541,70.13306,-143.66483,3
3542,70.13306,-143.66483,2.8
3543,70.13304333,-143.6648275,2.8
3544,70.13304333,-143.6648275,1.8
3545,70.13304333,-143.6648275,1.8
3546,70.13304333,-143.6648275,0.4
3547,70.13302667,-143.664825,0.6
3548,70.13302667,-143.664825,0.8
3549,70.13302667,-143.664825,1.8
3550,70.13302667,-143.664825,1.6
3551,70.13302667,-143.664825,1
3552,70.13302667,-143.664825,1
3553,70.13301,-143.664825,2.2
3554,70.13301,-143.664825,3
