,lat,lon,CH4
726,70.13349667,-143.6637267,5.4
727,70.13349667,-143.6637267,5.4
728,70.13349667,-143.6637267,5.4
729,70.13349667,-143.6637267,5.4
730,70.13349667,-143.6637267,5.6
731,70.13349667,-143.6637267,5.6
732,70.13349667,-143.6637267,5.6
733,70.13349667,-143.6637267,5.6
734,70.13349667,-143.6637267,5.6
735,70.13349667,-143.6637267,5.6
736,70.13349667,-143.6637267,5.0
737,70.13349667,-143.6637267,5.0
738,70.13349667,-143.6637267,5.0
739,70.13349667,-143.6637267,5.0
740,70.13349667,-143.6637267,5.0
741,70.13349667,-143.6637267,4.0
742,70.13349667,-143.6637267,4.0
743,70.13349667,-143.6637267,4.0
744,70.13349667,-143.6637267,4.0
745,70.13349667,-143.6637267,4.0
746,70.13349667,-143.6637267,4.8
747,70.13349667,-143.6637267,4.8
748,70.13349667,-143.6637267,4.8
749,70.13349667,-143.6637267,4.8
750,70.13349667,-143.6637267,4.8
751,70.13349667,-143.6637267,4.8
752,70.13349667,-143.6637267,4.8
753,70.13349667,-143.6637267,4.8
754,70.13349667,-143.6637267,4.8
755,70.13349667,-143.6637267,4.8
756,70.13349667,-143.6637267,4.8
757,70.13349667,-143.6637267,5.0
758,70.13349667,-143.6637267,5.0
759,70.13349667,-143.6637267,5.0
760,70.13349667,-143.6637267,5.0
761,70.13349667,-143.6637267,5.0
762,70.13349667,-143.6637267,4.8
763,70.13349667,-143.6637267,4.8
764,70.13349667,-143.6637267,4.8
765,70.13349667,-143.6637267,4.8
766,70.13349667,-143.6637267,4.8
767,70.13349667,-143.6637267,4.8
768,70.13349667,-143.6637267,4.8
769,70.13349667,-143.6637267,4.8
770,70.13349667,-143.6637267,4.8
771,70.13349667,-143.6637267,4.8
772,70.13349667,-143.6637267,4.8
773,70.13349667,-143.6637267,3.8
774,70.13349667,-143.6637267,3.8
775,70.13349667,-143.6637267,3.8
776,70.13349667,-143.6637267,3.8
777,70.13349667,-143.6637267,3.8
778,70.13349667,-143.6637267,3.8
779,70.13349667,-143.6637267,3.8
780,70.13349667,-143.6637267,3.8
781,70.13349667,-143.6637267,3.8
782,70.13349667,-143.6637267,3.8
783,70.13349667,-143.6637267,3.8
784,70.13349667,-143.6637267,3.8
785,70.13349667,-143.6637267,4.4
786,70.13349667,-143.6637267,4.4
787,70.13349667,-143.6637267,4.4
788,70.13349667,-143.6637267,4.4
789,70.13349667,-143.6637267,4.4
790,70.13349667,-143.6637267,4.4
791,70.13349667,-143.6637267,4.4
792,70.13349667,-143.6637267,4.4
793,70.13349667,-143.6637267,4.4
794,70.13349667,-143.6637267,4.4
795,70.13349667,-143.6637267,4.4
796,70.13349667,-143.6637267,4.4
797,70.13349667,-143.6637267,4.4
798,70.13349667,-143.6637267,4.8
799,70.13349667,-143.6637267,4.8
800,70.13349667,-143.6637267,4.8
801,70.13349667,-143.6637267,4.8
802,70.13349667,-143.6637267,4.8
803,70.13349667,-143.6637267,4.8
804,70.13349667,-143.6637267,4.8
805,70.13349667,-143.6637267,4.8
806,70.13349667,-143.6637267,4.8
807,70.13349667,-143.6637267,4.8
808,70.13349667,-143.6637267,4.8
809,70.13349667,-143.6637267,4.8
810,70.13349667,-143.6637267,4.8
811,70.13349667,-143.6637267,4.8
812,70.13349667,-143.6637267,4.8
813,70.13349667,-143.6637267,4.8
814,70.13349667,-143.6637267,4.8
815,70.13349667,-143.6637267,4.8
816,70.13349667,-143.6637267,4.8
817,70.13349667,-143.6637267,4.8
818,70.13349667,-143.6637267,4.8
819,70.13349667,-143.6637267,4.8
820,70.13349667,-143.6637267,4.2
821,70.13349667,-143.6637267,4.2
822,70.13349667,-143.6637267,4.2
823,70.13349667,-143.6637267,4.2
824,70.13349667,-143.6637267,4.2
825,70.13349667,-143.6637267,4.2
826,70.13349667,-143.6637267,4.2
827,70.13349667,-143.6637267,3.4
828,70.13349667,-143.6637267,3.4
829,70.13349667,-143.6637267,3.4
830,70.13349667,-143.6637267,3.4
831,70.13349667,-143.6637267,3.4
832,70.13349667,-143.6637267,3.4
833,70.13349667,-143.6637267,3.4
834,70.13349667,-143.6637267,3.4
835,70.13349667,-143.6637267,3.4
836,70.13349667,-143.6637267,3.4
837,70.13349667,-143.6637267,3.4
838,70.13349667,-143.6637267,3.4
839,70.13349667,-143.6637267,3.4
840,70.13349667,-143.6637267,3.4
841,70.13349667,-143.6637267,3.4
842,70.13349667,-143.6637267,3.4
843,70.13349667,-143.6637267,3.6
844,70.13349667,-143.6637267,3.6
845,70.13349667,-143.6637267,3.6
846,70.13349667,-143.6637267,3.6
847,70.13349667,-143.6637267,3.6
848,70.13349667,-143.6637267,3.6
849,70.13349667,-143.6637267,3.6
850,70.13349667,-143.6637267,3.6
851,70.13349667,-143.6637267,3.6
852,70.13349667,-143.6637267,3.6
853,70.13349667,-143.6637267,3.6
854,70.13349667,-143.6637267,3.6
855,70.13349667,-143.6637267,3.6
856,70.13349667,-143.6637267,3.4
857,70.13349667,-143.6637267,3.4
858,70.13349667,-143.6637267,3.4
859,70.13349667,-143.6637267,3.4
860,70.13349667,-143.6637267,3.4
861,70.13349667,-143.6637267,3.4
862,70.13349667,-143.6637267,3.4
863,70.13349667,-143.6637267,3.4
864,70.13349667,-143.6637267,3.4
865,70.13349667,-143.6637267,3.4
866,70.13349667,-143.6637267,3.4
867,70.13349667,-143.6637267,3.4
868,70.13349667,-143.6637267,3.4
869,70.13349667,-143.6637267,3.4
870,70.13349667,-143.6637267,3.4
871,70.13349667,-143.6637267,3.4
872,70.13349667,-143.6637267,5.2
873,70.13349667,-143.6637267,5.2
874,70.13349667,-143.6637267,5.2
875,70.13349667,-143.6637267,5.2
876,70.13349667,-143.6637267,5.2
877,70.13349667,-143.6637267,5.2
878,70.13349667,-143.6637267,3.8
879,70.13349667,-143.6637267,3.8
880,70.13349667,-143.6637267,3.8
881,70.13349667,-143.6637267,3.8
882,70.13349667,-143.6637267,3.8
883,70.13349667,-143.6637267,3.8
884,70.13349667,-143.6637267,3.8
885,70.13349667,-143.6637267,3.8
886,70.13349667,-143.6637267,3.8
887,70.13349667,-143.6637267,3.8
888,70.13349667,-143.6637267,3.8
889,70.13349667,-143.6637267,3.8
890,70.13349667,-143.6637267,4.4
891,70.13349667,-143.6637267,4.4
892,70.13349667,-143.6637267,4.4
893,70.13349667,-143.6637267,4.4
894,70.13349667,-143.6637267,4.4
895,70.13349667,-143.6637267,4.4
896,70.13349667,-143.6637267,4.4
897,70.13349667,-143.6637267,4.4
898,70.13349667,-143.6637267,4.4
899,70.13349667,-143.6637267,4.4
900,70.13349667,-143.6637267,4.4
901,70.13349667,-143.6637267,4.4
902,70.13349667,-143.6637267,4.4
903,70.13349667,-143.6637267,3.6
904,70.13349667,-143.6637267,3.6
905,70.13349667,-143.6637267,3.6
906,70.13349667,-143.6637267,3.6
907,70.13349667,-143.6637267,3.6
908,70.13349667,-143.6637267,3.6
909,70.13349667,-143.6637267,3.6
910,70.13349667,-143.6637267,3.6
911,70.13349667,-143.6637267,3.6
912,70.13349667,-143.6637267,3.6
913,70.13349667,-143.6637267,3.6
914,70.13349667,-143.6637267,3.6
915,70.13349667,-143.6637267,3.6
916,70.13349667,-143.6637267,4.4
917,70.13349667,-143.6637267,4.4
918,70.13349667,-143.6637267,4.4
919,70.13349667,-143.6637267,4.4
920,70.13349667,-143.6637267,4.4
921,70.13349667,-143.6637267,4.4
922,70.13349667,-143.6637267,4.4
923,70.13349667,-143.6637267,4.4
924,70.13349667,-143.6637267,4.4
925,70.13349667,-143.6637267,4.4
926,70.13349667,-143.6637267,4.4
927,70.13349667,-143.6637267,4.4
928,70.13349667,-143.6637267,4.4
929,70.13349667,-143.6637267,4.4
930,70.13349667,-143.6637267,4.4
931,70.13349667,-143.6637267,4.4
932,70.13349667,-143.6637267,4.4
933,70.13349667,-143.6637267,4.4
934,70.13349667,-143.6637267,4.4
935,70.13349667,-143.6637267,4.4
936,70.13349667,-143.6637267,4.4
937,70.13349667,-143.6637267,4.4
938,70.13349667,-143.6637267,4.4
939,70.13349667,-143.6637267,4.4
940,70.13349667,-143.6637267,4.4
941,70.13349667,-143.6637267,4.4
942,70.13349667,-143.6637267,5.8
943,70.13349667,-143.6637267,5.8
944,70.13349667,-143.6637267,5.8
945,70.13349667,-143.6637267,5.8
946,70.13349667,-143.6637267,5.8
947,70.13349667,-143.6637267,5.8
948,70.13349667,-143.6637267,5.8
949,70.13349667,-143.6637267,3.4
950,70.13349667,-143.6637267,3.4
951,70.13349667,-143.6637267,3.4
952,70.13349667,-143.6637267,3.4
953,70.13349667,-143.6637267,3.4
954,70.13349667,-143.6637267,3.4
955,70.13349667,-143.6637267,3.4
956,70.13349667,-143.6637267,3.4
957,70.13349667,-143.6637267,3.4
958,70.13349667,-143.6637267,3.4
959,70.13349667,-143.6637267,3.4
960,70.13349667,-143.6637267,3.4
961,70.13349667,-143.6637267,3.4
962,70.13349667,-143.6637267,3.4
963,70.13349667,-143.6637267,3.4
964,70.13349667,-143.6637267,3.4
965,70.13349667,-143.6637267,4.2
966,70.13349667,-143.6637267,4.2
967,70.13349667,-143.6637267,4.2
968,70.13349667,-143.6637267,4.2
969,70.13349667,-143.6637267,4.2
970,70.13349667,-143.6637267,4.2
971,70.13349667,-143.6637267,4.2
972,70.13349667,-143.6637267,3.4
973,70.13349667,-143.6637267,3.4
974,70.13349667,-143.6637267,3.4
975,70.13349667,-143.6637267,3.4
976,70.13349667,-143.6637267,3.4
977,70.13349667,-143.6637267,3.4
978,70.13349667,-143.6637267,3.4
979,70.13349667,-143.6637267,3.4
980,70.13349667,-143.6637267,3.4
981,70.13349667,-143.6637267,3.4
982,70.13349667,-143.6637267,3.4
983,70.13349667,-143.6637267,3.4
984,70.13349667,-143.6637267,3.4
985,70.13349667,-143.6637267,3.4
986,70.13349667,-143.6637267,3.4
987,70.13349667,-143.6637267,3.4
988,70.13349667,-143.6637267,3.4
989,70.13349667,-143.6637267,3.4
990,70.13349667,-143.6637267,3.4
991,70.13349667,-143.6637267,3.4
992,70.13349667,-143.6637267,3.4
993,70.13349667,-143.6637267,3.4
994,70.13349667,-143.6637267,3.4
995,70.13349667,-143.6637267,3.4
996,70.13349667,-143.6637267,3.4
997,70.13349667,-143.6637267,3.4
998,70.13349667,-143.6637267,3.4
999,70.13349667,-143.6637267,3.4
1000,70.13349667,-143.6637267,3.4
1001,70.13349667,-143.6637267,3.4
1002,70.13349667,-143.6637267,3.4
1003,70.13349667,-143.6637267,3.4
1004,70.13349667,-143.6637267,3.8
1005,70.13349667,-143.6637267,3.8
1006,70.13349667,-143.6637267,3.8
1007,70.13349667,-143.6637267,3.8
1008,70.13349667,-143.6637267,3.8
1009,70.13349667,-143.6637267,3.8
1010,70.13349667,-143.6637267,3.8
1011,70.13349667,-143.6637267,3.8
1012,70.13349667,-143.6637267,3.8
1013,70.13349667,-143.6637267,3.8
1014,70.13349667,-143.6637267,3.8
1015,70.13349667,-143.6637267,3.8
1016,70.13349667,-143.6637267,5.4
1017,70.13349667,-143.6637267,5.4
1018,70.13349667,-143.6637267,5.4
1019,70.13349667,-143.6637267,5.4
1020,70.13349667,-143.6637267,5.4
1021,70.13349667,-143.6637267,5.4
1022,70.13349667,-143.6637267,5.4
1023,70.13349667,-143.6637267,5.4
1024,70.13349667,-143.6637267,5.4
1025,70.13349667,-143.6637267,4.8
1026,70.13349667,-143.6637267,4.8
1027,70.13349667,-143.6637267,4.8
1028,70.13349667,-143.6637267,4.8
1029,70.13349667,-143.6637267,4.8
1030,70.13349667,-143.6637267,4.8
1031,70.13349667,-143.6637267,4.8
1032,70.13349667,-143.6637267,4.8
1033,70.13349667,-143.6637267,4.8
1034,70.13349667,-143.6637267,4.8
1035,70.13349667,-143.6637267,4.8
1036,70.13349667,-143.6637267,4.8
1037,70.13349667,-143.6637267,4.8
1038,70.13349667,-143.6637267,4.8
1039,70.13349667,-143.6637267,4.8
1040,70.13349667,-143.6637267,4.8
1041,70.13349667,-143.6637267,4.8
1042,70.13349667,-143.6637267,4.8
1043,70.13349667,-143.6637267,4.8
1044,70.13349667,-143.6637267,4.8
1045,70.13349667,-143.6637267,4.8
1046,70.13349667,-143.6637267,4.8
1047,70.13349667,-143.6637267,5.8
1048,70.13349667,-143.6637267,5.8
1049,70.13349667,-143.6637267,5.8
1050,70.13349667,-143.6637267,5.8
1051,70.13349667,-143.6637267,5.8
1052,70.13349667,-143.6637267,5.8
1053,70.13349667,-143.6637267,5.8
1054,70.13349667,-143.6637267,3.6
1055,70.13349667,-143.6637267,3.6
1056,70.13349667,-143.6637267,3.6
1057,70.13349667,-143.6637267,3.6
1058,70.13349667,-143.6637267,3.6
1059,70.13349667,-143.6637267,3.6
1060,70.13349667,-143.6637267,3.6
1061,70.13349667,-143.6637267,3.6
1062,70.13349667,-143.6637267,3.6
1063,70.13349667,-143.6637267,3.6
1064,70.13349667,-143.6637267,3.6
1065,70.13349667,-143.6637267,3.6
1066,70.13349667,-143.6637267,3.6
1067,70.13349667,-143.6637267,4.2
1068,70.13349667,-143.6637267,4.2
1069,70.13349667,-143.6637267,4.2
1070,70.13349667,-143.6637267,4.2
1071,70.13349667,-143.6637267,4.2
1072,70.13349667,-143.6637267,4.2
1073,70.13349667,-143.6637267,4.2
1074,70.13349667,-143.6637267,4.2
1075,70.13349667,-143.6637267,4.2
1076,70.13349667,-143.6637267,4.2
1077,70.13349667,-143.6637267,4.2
1078,70.13349667,-143.6637267,4.2
1079,70.13349667,-143.6637267,4.2
1080,70.13349667,-143.6637267,4.2
1081,70.13349667,-143.6637267,3.6
1082,70.13349667,-143.6637267,3.6
1083,70.13349667,-143.6637267,3.6
1084,70.13349667,-143.6637267,3.6
1085,70.13349667,-143.6637267,3.6
1086,70.13349667,-143.6637267,3.6
1087,70.13349667,-143.6637267,3.6
1088,70.13349667,-143.6637267,3.6
1089,70.13349667,-143.6637267,3.6
1090,70.13349667,-143.6637267,3.6
1091,70.13349667,-143.6637267,3.6
1092,70.13349667,-143.6637267,3.6
1093,70.13349667,-143.6637267,3.6
1094,70.13349667,-143.6637267,4.2
1095,70.13349667,-143.6637267,4.2
1096,70.13349667,-143.6637267,4.2
1097,70.13349667,-143.6637267,4.2
1098,70.13349667,-143.6637267,4.2
1099,70.13349667,-143.6637267,4.2
1100,70.13349667,-143.6637267,4.2
1101,70.13349667,-143.6637267,5.8
1102,70.13349667,-143.6637267,5.8
1103,70.13349667,-143.6637267,5.8
1104,70.13349667,-143.6637267,5.8
1105,70.13349667,-143.6637267,5.8
1106,70.13349667,-143.6637267,5.8
1107,70.13349667,-143.6637267,5.8
1108,70.13349667,-143.6637267,6.4
1109,70.13349667,-143.6637267,6.4
1110,70.13349667,-143.6637267,5.2
1111,70.13349667,-143.6637267,5.2
1112,70.13349667,-143.6637267,5.2
1113,70.13349667,-143.6637267,5.2
1114,70.13349667,-143.6637267,5.2
1115,70.13349667,-143.6637267,5.2
1116,70.13349667,-143.6637267,3.8
1117,70.13349667,-143.6637267,3.8
1118,70.13349667,-143.6637267,3.8
1119,70.13349667,-143.6637267,3.8
1120,70.13349667,-143.6637267,3.8
1121,70.13349667,-143.6637267,3.8
1122,70.13349667,-143.6637267,3.8
1123,70.13349667,-143.6637267,3.8
1124,70.13349667,-143.6637267,3.8
1125,70.13349667,-143.6637267,3.8
1126,70.13349667,-143.6637267,3.8
1127,70.13349667,-143.6637267,3.8
1128,70.13349667,-143.6637267,5.6
1129,70.13349667,-143.6637267,5.6
1130,70.13349667,-143.6637267,5.6
1131,70.13349667,-143.6637267,5.6
1132,70.13349667,-143.6637267,5.6
1133,70.13349667,-143.6637267,5.6
1134,70.13349667,-143.6637267,4.4
1135,70.13349667,-143.6637267,4.4
1136,70.13349667,-143.6637267,4.4
1137,70.13349667,-143.6637267,4.4
1138,70.13349667,-143.6637267,4.4
1139,70.13349667,-143.6637267,4.4
1140,70.13349667,-143.6637267,4.4
1141,70.13349667,-143.6637267,4.4
1142,70.13349667,-143.6637267,4.4
1143,70.13349667,-143.6637267,4.4
1144,70.13349667,-143.6637267,4.4
1145,70.13349667,-143.6637267,4.4
1146,70.13349667,-143.6637267,4.4
1147,70.13349667,-143.6637267,4.8
1148,70.13349667,-143.6637267,4.8
1149,70.13349667,-143.6637267,4.8
1150,70.13349667,-143.6637267,4.8
1151,70.13349667,-143.6637267,4.8
1152,70.13349667,-143.6637267,4.8
1153,70.13349667,-143.6637267,4.8
1154,70.13349667,-143.6637267,4.8
1155,70.13349667,-143.6637267,4.8
1156,70.13349667,-143.6637267,4.8
1157,70.13349667,-143.6637267,4.8
1158,70.13349667,-143.6637267,3.8
1159,70.13349667,-143.6637267,3.8
1160,70.13349667,-143.6637267,3.8
1161,70.13349667,-143.6637267,3.8
1162,70.13349667,-143.6637267,3.8
1163,70.13349667,-143.6637267,3.8
1164,70.13349667,-143.6637267,3.8
1165,70.13349667,-143.6637267,3.8
1166,70.13349667,-143.6637267,3.8
1167,70.13349667,-143.6637267,3.8
1168,70.13349667,-143.6637267,3.8
1169,70.13349667,-143.6637267,3.8
1170,70.13349667,-143.6637267,3.4
1171,70.13349667,-143.6637267,3.4
1172,70.13349667,-143.6637267,3.4
1173,70.13349667,-143.6637267,3.4
1174,70.13349667,-143.6637267,3.4
1175,70.13349667,-143.6637267,3.4
1176,70.13349667,-143.6637267,3.4
1177,70.13349667,-143.6637267,3.4
1178,70.13349667,-143.6637267,3.4
1179,70.13349667,-143.6637267,3.4
1180,70.13349667,-143.6637267,3.4
1181,70.13349667,-143.6637267,3.4
1182,70.13349667,-143.6637267,3.4
1183,70.13349667,-143.6637267,3.4
1184,70.13349667,-143.6637267,3.4
1185,70.13349667,-143.6637267,3.4
1186,70.13349667,-143.6637267,7.0
1187,70.13349667,-143.6637267,7.0
1188,70.13349667,-143.6637267,7.0
1189,70.13349667,-143.6637267,6.4
1190,70.13349667,-143.6637267,6.4
1191,70.13349667,-143.6637267,3.8
1192,70.13349667,-143.6637267,3.8
1193,70.13349667,-143.6637267,3.8
1194,70.13349667,-143.6637267,3.8
1195,70.13349667,-143.6637267,3.8
1196,70.13349667,-143.6637267,3.8
1197,70.13349667,-143.6637267,3.8
1198,70.13349667,-143.6637267,3.8
1199,70.13349667,-143.6637267,3.8
1200,70.13349667,-143.6637267,3.8
1201,70.13349667,-143.6637267,3.8
1202,70.13349667,-143.6637267,3.8
1203,70.13349667,-143.6637267,4.8
1204,70.13349667,-143.6637267,4.8
1205,70.13349667,-143.6637267,4.8
1206,70.13349667,-143.6637267,4.8
1207,70.13349667,-143.6637267,4.8
1208,70.13349667,-143.6637267,4.8
1209,70.13349667,-143.6637267,4.8
1210,70.13349667,-143.6637267,4.8
1211,70.13349667,-143.6637267,4.8
1212,70.13349667,-143.6637267,4.8
1213,70.13349667,-143.6637267,4.8
1214,70.13349667,-143.6637267,6.6
1215,70.13349667,-143.6637267,6.6
1216,70.13349667,-143.6637267,5.6
1217,70.13349667,-143.6637267,5.6
1218,70.13349667,-143.6637267,5.6
1219,70.13349667,-143.6637267,5.6
1220,70.13349667,-143.6637267,5.6
1221,70.13349667,-143.6637267,5.6
1222,70.13349667,-143.6637267,4.4
1223,70.13349667,-143.6637267,4.4
1224,70.13349667,-143.6637267,4.4
1225,70.13349667,-143.6637267,4.4
1226,70.13349667,-143.6637267,4.4
1227,70.13349667,-143.6637267,4.4
1228,70.13349667,-143.6637267,4.4
1229,70.13349667,-143.6637267,4.4
1230,70.13349667,-143.6637267,4.4
1231,70.13349667,-143.6637267,4.4
1232,70.13349667,-143.6637267,4.4
1233,70.13349667,-143.6637267,4.4
1234,70.13349667,-143.6637267,4.4
1235,70.13349667,-143.6637267,4.4
1236,70.13349667,-143.6637267,4.4
1237,70.13349667,-143.6637267,4.4
1238,70.13349667,-143.6637267,4.4
1239,70.13349667,-143.6637267,4.4
1240,70.13349667,-143.6637267,4.4
1241,70.13349667,-143.6637267,4.4
1242,70.13349667,-143.6637267,4.4
1243,70.13349667,-143.6637267,4.4
1244,70.13349667,-143.6637267,4.4
1245,70.13349667,-143.6637267,4.4
1246,70.13349667,-143.6637267,4.4
1247,70.13349667,-143.6637267,4.4
1248,70.13349667,-143.6637267,7.0
1249,70.13349667,-143.6637267,7.0
1250,70.13349667,-143.6637267,7.0
1251,70.13349667,-143.6637267,7.8
1252,70.13349667,-143.6637267,8.8
1253,70.13349667,-143.6637267,6.8
1254,70.13349667,-143.6637267,6.8
1255,70.13349667,-143.6637267,6.8
1256,70.13349667,-143.6637267,6.8
1257,70.13349667,-143.6637267,6.8
1258,70.13349667,-143.6637267,5.0
1259,70.13349667,-143.6637267,5.0
1260,70.13349667,-143.6637267,5.0
1261,70.13349667,-143.6637267,5.0
1262,70.13349667,-143.6637267,5.0
1263,70.13349667,-143.6637267,5.2
1264,70.13349667,-143.6637267,5.2
1265,70.13349667,-143.6637267,5.2
1266,70.13349667,-143.6637267,5.2
1267,70.13349667,-143.6637267,5.2
1268,70.13349667,-143.6637267,5.2
1269,70.13349667,-143.6637267,5.6
1270,70.13349667,-143.6637267,5.6
1271,70.13349667,-143.6637267,5.6
1272,70.13349667,-143.6637267,5.6
1273,70.13349667,-143.6637267,5.6
1274,70.13349667,-143.6637267,5.6
1275,70.13349667,-143.6637267,6.0
1276,70.13349667,-143.6637267,6.0
1277,70.13349667,-143.6637267,6.0
1278,70.13349667,-143.6637267,6.0
1279,70.13349667,-143.6637267,3.4
1280,70.13349667,-143.6637267,3.4
1281,70.13349667,-143.6637267,3.4
1282,70.13349667,-143.6637267,3.4
1283,70.13349667,-143.6637267,3.4
1284,70.13349667,-143.6637267,3.4
1285,70.13349667,-143.6637267,3.4
1286,70.13349667,-143.6637267,3.4
1287,70.13349667,-143.6637267,3.4
1288,70.13349667,-143.6637267,3.4
1289,70.13349667,-143.6637267,3.4
1290,70.13349667,-143.6637267,3.4
1291,70.13349667,-143.6637267,3.4
1292,70.13349667,-143.6637267,3.4
1293,70.13349667,-143.6637267,3.4
1294,70.13349667,-143.6637267,3.4
1295,70.13349667,-143.6637267,3.4
1296,70.13349667,-143.6637267,3.4
1297,70.13349667,-143.6637267,3.4
1298,70.13349667,-143.6637267,3.4
1299,70.13349667,-143.6637267,3.4
1300,70.13349667,-143.6637267,3.4
1301,70.13349667,-143.6637267,3.4
1302,70.13349667,-143.6637267,3.4
1303,70.13349667,-143.6637267,3.4
1304,70.13349667,-143.6637267,3.4
1305,70.13349667,-143.6637267,3.4
1306,70.13349667,-143.6637267,3.4
1307,70.13349667,-143.6637267,3.4
1308,70.13349667,-143.6637267,3.4
1309,70.13349667,-143.6637267,3.4
1310,70.13349667,-143.6637267,3.4
1311,70.13349667,-143.6637267,5.8
1312,70.13349667,-143.6637267,5.8
1313,70.13349667,-143.6637267,5.8
1314,70.13349667,-143.6637267,5.8
1315,70.13349667,-143.6637267,5.8
1316,70.13349667,-143.6637267,5.8
1317,70.13349667,-143.6637267,5.8
1318,70.13349667,-143.6637267,4.2
1319,70.13349667,-143.6637267,4.2
1320,70.13349667,-143.6637267,4.2
1321,70.13349667,-143.6637267,4.2
1322,70.13349667,-143.6637267,4.2
1323,70.13349667,-143.6637267,4.2
1324,70.13349667,-143.6637267,4.2
1325,70.13349667,-143.6637267,3.4
1326,70.13349667,-143.6637267,3.4
1327,70.13349667,-143.6637267,3.4
1328,70.13349667,-143.6637267,3.4
1329,70.13349667,-143.6637267,3.4
1330,70.13349667,-143.6637267,3.4
1331,70.13349667,-143.6637267,3.4
1332,70.13349667,-143.6637267,3.4
1333,70.13349667,-143.6637267,3.4
1334,70.13349667,-143.6637267,3.4
1335,70.13349667,-143.6637267,3.4
1336,70.13349667,-143.6637267,3.4
1337,70.13349667,-143.6637267,3.4
1338,70.13349667,-143.6637267,3.4
1339,70.13349667,-143.6637267,3.4
1340,70.13349667,-143.6637267,3.4
1341,70.13349667,-143.6637267,4.0
1342,70.13349667,-143.6637267,4.0
1343,70.13349667,-143.6637267,4.0
1344,70.13349667,-143.6637267,4.0
1345,70.13349667,-143.6637267,4.0
1346,70.13349667,-143.6637267,5.4
1347,70.13349667,-143.6637267,5.4
1348,70.13349667,-143.6637267,5.4
1349,70.13349667,-143.6637267,5.4
1350,70.13349667,-143.6637267,5.4
1351,70.13349667,-143.6637267,5.4
1352,70.13349667,-143.6637267,5.4
1353,70.13349667,-143.6637267,5.4
1354,70.13349667,-143.6637267,5.4
1355,70.13349667,-143.6637267,8.6
1356,70.13349667,-143.6637267,10.6
1357,70.13349667,-143.6637267,9.6
1358,70.13349667,-143.6637267,8.0
1359,70.13349667,-143.6637267,8.0
1360,70.13349667,-143.6637267,8.0
1361,70.13349667,-143.6637267,8.0
1362,70.13349667,-143.6637267,3.4
1363,70.13349667,-143.6637267,3.4
1364,70.13349667,-143.6637267,3.4
1365,70.13349667,-143.6637267,3.4
1366,70.13349667,-143.6637267,3.4
1367,70.13349667,-143.6637267,3.4
1368,70.13349667,-143.6637267,3.4
1369,70.13349667,-143.6637267,3.4
1370,70.13349667,-143.6637267,3.4
1371,70.13349667,-143.6637267,3.4
1372,70.13349667,-143.6637267,3.4
1373,70.13349667,-143.6637267,3.4
1374,70.13349667,-143.6637267,3.4
1375,70.13349667,-143.6637267,3.4
1376,70.13349667,-143.6637267,3.4
1377,70.13349667,-143.6637267,3.4
1378,70.13349667,-143.6637267,3.6
1379,70.13349667,-143.6637267,3.6
1380,70.13349667,-143.6637267,3.6
1381,70.13349667,-143.6637267,3.6
1382,70.13349667,-143.6637267,3.6
1383,70.13349667,-143.6637267,3.6
1384,70.13349667,-143.6637267,3.6
1385,70.13349667,-143.6637267,3.6
1386,70.13349667,-143.6637267,3.6
1387,70.13349667,-143.6637267,3.6
1388,70.13349667,-143.6637267,3.6
1389,70.13349667,-143.6637267,3.6
1390,70.13349667,-143.6637267,3.6
1391,70.13349667,-143.6637267,4.8
1392,70.13349667,-143.6637267,4.8
1393,70.13349667,-143.6637267,4.8
1394,70.13349667,-143.6637267,4.8
1395,70.13349667,-143.6637267,4.8
1396,70.13349667,-143.6637267,4.8
1397,70.13349667,-143.6637267,4.8
1398,70.13349667,-143.6637267,4.8
1399,70.13349667,-143.6637267,4.8
1400,70.13349667,-143.6637267,4.8
1401,70.13349667,-143.6637267,4.8
1402,70.13349667,-143.6637267,4.6
1403,70.13349667,-143.6637267,4.6
1404,70.13349667,-143.6637267,4.6
1405,70.13349667,-143.6637267,4.6
1406,70.13349667,-143.6637267,4.6
1407,70.13349667,-143.6637267,4.6
1408,70.13349667,-143.6637267,7.2
1409,70.13349667,-143.6637267,10.4
1410,70.13349667,-143.6637267,12.6
1411,70.13349667,-143.6637267,13.6
1412,70.13349667,-143.6637267,15.6
1413,70.13349667,-143.6637267,15.8
1414,70.13349667,-143.6637267,12.8
1415,70.13349667,-143.6637267,9.0
1416,70.13349667,-143.6637267,6.8
1417,70.13349667,-143.6637267,6.8
1418,70.13349667,-143.6637267,6.8
1419,70.13349667,-143.6637267,6.8
1420,70.13349667,-143.6637267,6.8
1421,70.13349667,-143.6637267,4.4
1422,70.13349667,-143.6637267,4.4
1423,70.13349667,-143.6637267,4.4
1424,70.13349667,-143.6637267,4.4
1425,70.13349667,-143.6637267,4.4
1426,70.13349667,-143.6637267,4.4
1427,70.13349667,-143.6637267,4.4
1428,70.13349667,-143.6637267,4.4
1429,70.13349667,-143.6637267,4.4
1430,70.13349667,-143.6637267,4.4
1431,70.13349667,-143.6637267,4.4
1432,70.13349667,-143.6637267,4.4
1433,70.13349667,-143.6637267,4.4
1434,70.13349667,-143.6637267,3.6
1435,70.13349667,-143.6637267,3.6
1436,70.13349667,-143.6637267,3.6
1437,70.13349667,-143.6637267,3.6
1438,70.13349667,-143.6637267,3.6
